guilty(p0).
someone_else_cause_harm(p43,n).
outrank_perpetrator(p43,y).
monitor(p43,n).
intervening_contribution(p43,y).
harm_caused_as_planned(p43,y).
goal_outweigh_harm(p43,n).
goal_achieveable_less_harmful(p43,n).
external_cause(p43,y).
control_perpetrator(p43,y).
benefit_protagonist(p43,y).
careful(p43,y).
benefit_victim(p43,0).
severity_harm(p43,1).
achieve_goal(p43,n).
foresee_intervention(p43,y).
foreseeability(p43,low).
external_force(p43,n).
mental_state(p43,intend).
necessary_for_harm(p43,y).

guilty(p44).
sufficient_for_harm(p44,n).
produce_harm(p44,y).
plan_known(p44,y).
plan_include_harm(p44,y).
someone_else_cause_harm(p44,n).
outrank_perpetrator(p44,y).
monitor(p44,n).
harm_caused_as_planned(p44,n).
goal_outweigh_harm(p44,y).
goal_achieveable_less_harmful(p44,n).
foresee_intervention(p44,n).
external_cause(p44,y).
control_perpetrator(p44,y).
benefit_protagonist(p44,y).
careful(p44,n).
benefit_victim(p44,0).
severity_harm(p44,1).
achieve_goal(p44,n).
intervening_contribution(p44,n).
foreseeability(p44,low).
external_force(p44,n).
mental_state(p44,intend).
necessary_for_harm(p44,y).

guilty(p45).
sufficient_for_harm(p45,n).
plan_known(p45,n).
plan_include_harm(p45,n).
someone_else_cause_harm(p45,y).
outrank_perpetrator(p45,n).
necessary_for_harm(p45,n).
monitor(p45,n).
harm_caused_as_planned(p45,y).
goal_outweigh_harm(p45,y).
foresee_intervention(p45,y).
external_cause(p45,n).
control_perpetrator(p45,y).
benefit_protagonist(p45,n).
achieve_goal(p45,y).
careful(p45,y).
benefit_victim(p45,0).
severity_harm(p45,1).
goal_achieveable_less_harmful(p45,y).
intervening_contribution(p45,n).
foreseeability(p45,low).
external_force(p45,n).
mental_state(p45,intend).
produce_harm(p45,y).

guilty(p46).
sufficient_for_harm(p46,y).
plan_known(p46,n).
plan_include_harm(p46,n).
someone_else_cause_harm(p46,y).
outrank_perpetrator(p46,n).
necessary_for_harm(p46,y).
monitor(p46,n).
harm_caused_as_planned(p46,y).
goal_achieveable_less_harmful(p46,y).
foresee_intervention(p46,y).
external_cause(p46,y).
control_perpetrator(p46,y).
benefit_protagonist(p46,y).
achieve_goal(p46,y).
careful(p46,n).
benefit_victim(p46,0).
severity_harm(p46,1).
goal_outweigh_harm(p46,n).
intervening_contribution(p46,n).
foreseeability(p46,low).
external_force(p46,n).
mental_state(p46,intend).
produce_harm(p46,y).

guilty(p47).
sufficient_for_harm(p47,n).
produce_harm(p47,y).
plan_known(p47,y).
plan_include_harm(p47,n).
someone_else_cause_harm(p47,n).
outrank_perpetrator(p47,n).
monitor(p47,y).
intervening_contribution(p47,y).
harm_caused_as_planned(p47,y).
goal_outweigh_harm(p47,n).
goal_achieveable_less_harmful(p47,y).
external_cause(p47,n).
control_perpetrator(p47,n).
benefit_protagonist(p47,y).
careful(p47,y).
benefit_victim(p47,0).
severity_harm(p47,1).
achieve_goal(p47,n).
foresee_intervention(p47,y).
foreseeability(p47,low).
external_force(p47,n).
mental_state(p47,intend).
necessary_for_harm(p47,y).

guilty(p48).
produce_harm(p48,y).
someone_else_cause_harm(p48,y).
outrank_perpetrator(p48,n).
necessary_for_harm(p48,y).
monitor(p48,n).
intervening_contribution(p48,n).
goal_outweigh_harm(p48,n).
goal_achieveable_less_harmful(p48,n).
external_cause(p48,n).
control_perpetrator(p48,n).
benefit_protagonist(p48,n).
careful(p48,n).
mental_state(p48,neither).
benefit_victim(p48,0).
severity_harm(p48,1).
achieve_goal(p48,n).
foresee_intervention(p48,y).
foreseeability(p48,high).
external_force(p48,n).
plan_known(p48,y).
plan_include_harm(p48,y).
harm_caused_as_planned(p48,y).
sufficient_for_harm(p48,y).

guilty(p49).
sufficient_for_harm(p49,n).
someone_else_cause_harm(p49,n).
outrank_perpetrator(p49,y).
necessary_for_harm(p49,n).
monitor(p49,y).
intervening_contribution(p49,y).
goal_achieveable_less_harmful(p49,y).
external_cause(p49,n).
control_perpetrator(p49,n).
benefit_protagonist(p49,y).
achieve_goal(p49,n).
careful(p49,y).
mental_state(p49,reckless).
benefit_victim(p49,0).
severity_harm(p49,1).
goal_outweigh_harm(p49,n).
foresee_intervention(p49,y).
foreseeability(p49,high).
external_force(p49,n).
plan_known(p49,y).
plan_include_harm(p49,y).
harm_caused_as_planned(p49,y).
produce_harm(p49,y).

guilty(p50).
sufficient_for_harm(p50,y).
someone_else_cause_harm(p50,n).
outrank_perpetrator(p50,n).
necessary_for_harm(p50,y).
monitor(p50,n).
intervening_contribution(p50,n).
goal_outweigh_harm(p50,y).
external_cause(p50,y).
control_perpetrator(p50,n).
benefit_protagonist(p50,n).
achieve_goal(p50,y).
careful(p50,n).
mental_state(p50,neither).
benefit_victim(p50,0).
severity_harm(p50,1).
goal_achieveable_less_harmful(p50,y).
foresee_intervention(p50,y).
foreseeability(p50,high).
external_force(p50,n).
plan_known(p50,y).
plan_include_harm(p50,y).
harm_caused_as_planned(p50,y).
produce_harm(p50,y).

guilty(p51).
sufficient_for_harm(p51,y).
produce_harm(p51,n).
someone_else_cause_harm(p51,y).
outrank_perpetrator(p51,n).
monitor(p51,y).
goal_achieveable_less_harmful(p51,n).
foresee_intervention(p51,y).
external_cause(p51,y).
control_perpetrator(p51,n).
benefit_protagonist(p51,n).
achieve_goal(p51,n).
careful(p51,y).
mental_state(p51,neither).
benefit_victim(p51,0).
severity_harm(p51,1).
goal_outweigh_harm(p51,n).
intervening_contribution(p51,n).
foreseeability(p51,high).
external_force(p51,n).
plan_known(p51,y).
plan_include_harm(p51,y).
harm_caused_as_planned(p51,y).
necessary_for_harm(p51,y).

guilty(p52).
produce_harm(p52,n).
someone_else_cause_harm(p52,n).
outrank_perpetrator(p52,y).
necessary_for_harm(p52,n).
monitor(p52,n).
goal_outweigh_harm(p52,n).
goal_achieveable_less_harmful(p52,n).
foresee_intervention(p52,y).
external_cause(p52,n).
control_perpetrator(p52,y).
benefit_protagonist(p52,n).
careful(p52,n).
mental_state(p52,neither).
benefit_victim(p52,0).
severity_harm(p52,1).
achieve_goal(p52,n).
intervening_contribution(p52,n).
foreseeability(p52,high).
external_force(p52,n).
plan_known(p52,y).
plan_include_harm(p52,y).
harm_caused_as_planned(p52,y).
sufficient_for_harm(p52,y).

guilty(p53).
produce_harm(p53,n).
someone_else_cause_harm(p53,n).
outrank_perpetrator(p53,y).
necessary_for_harm(p53,n).
monitor(p53,y).
intervening_contribution(p53,n).
goal_outweigh_harm(p53,n).
goal_achieveable_less_harmful(p53,n).
external_cause(p53,y).
control_perpetrator(p53,n).
benefit_protagonist(p53,n).
careful(p53,n).
mental_state(p53,reckless).
benefit_victim(p53,0).
severity_harm(p53,1).
achieve_goal(p53,n).
foresee_intervention(p53,y).
foreseeability(p53,high).
external_force(p53,n).
plan_known(p53,y).
plan_include_harm(p53,y).
harm_caused_as_planned(p53,y).
sufficient_for_harm(p53,y).

guilty(p54).
produce_harm(p54,n).
someone_else_cause_harm(p54,y).
outrank_perpetrator(p54,y).
necessary_for_harm(p54,y).
monitor(p54,y).
goal_outweigh_harm(p54,y).
goal_achieveable_less_harmful(p54,y).
foresee_intervention(p54,n).
external_cause(p54,y).
control_perpetrator(p54,y).
benefit_protagonist(p54,n).
careful(p54,n).
mental_state(p54,reckless).
benefit_victim(p54,0).
severity_harm(p54,1).
achieve_goal(p54,n).
intervening_contribution(p54,n).
foreseeability(p54,low).
external_force(p54,n).
plan_known(p54,y).
plan_include_harm(p54,y).
harm_caused_as_planned(p54,y).
sufficient_for_harm(p54,y).

guilty(p55).
sufficient_for_harm(p55,n).
someone_else_cause_harm(p55,y).
outrank_perpetrator(p55,y).
necessary_for_harm(p55,y).
monitor(p55,y).
goal_outweigh_harm(p55,y).
foresee_intervention(p55,n).
external_cause(p55,y).
control_perpetrator(p55,n).
benefit_protagonist(p55,y).
achieve_goal(p55,y).
careful(p55,n).
mental_state(p55,reckless).
benefit_victim(p55,0).
severity_harm(p55,1).
goal_achieveable_less_harmful(p55,y).
intervening_contribution(p55,n).
foreseeability(p55,low).
external_force(p55,n).
plan_known(p55,y).
plan_include_harm(p55,y).
harm_caused_as_planned(p55,y).
produce_harm(p55,y).

guilty(p56).
produce_harm(p56,n).
someone_else_cause_harm(p56,n).
outrank_perpetrator(p56,y).
necessary_for_harm(p56,n).
monitor(p56,n).
intervening_contribution(p56,n).
goal_outweigh_harm(p56,n).
external_cause(p56,n).
control_perpetrator(p56,y).
benefit_protagonist(p56,n).
achieve_goal(p56,y).
careful(p56,n).
mental_state(p56,negligent).
benefit_victim(p56,0).
severity_harm(p56,1).
goal_achieveable_less_harmful(p56,y).
foresee_intervention(p56,y).
foreseeability(p56,low).
external_force(p56,n).
plan_known(p56,y).
plan_include_harm(p56,y).
harm_caused_as_planned(p56,y).
sufficient_for_harm(p56,y).

guilty(p57).
sufficient_for_harm(p57,y).
produce_harm(p57,y).
someone_else_cause_harm(p57,n).
outrank_perpetrator(p57,y).
monitor(p57,y).
goal_outweigh_harm(p57,n).
foresee_intervention(p57,n).
external_cause(p57,n).
control_perpetrator(p57,n).
benefit_protagonist(p57,n).
achieve_goal(p57,n).
careful(p57,y).
mental_state(p57,neither).
benefit_victim(p57,0).
severity_harm(p57,1).
goal_achieveable_less_harmful(p57,y).
intervening_contribution(p57,n).
foreseeability(p57,low).
external_force(p57,n).
plan_known(p57,y).
plan_include_harm(p57,y).
harm_caused_as_planned(p57,y).
necessary_for_harm(p57,y).

guilty(p58).
sufficient_for_harm(p58,y).
produce_harm(p58,y).
someone_else_cause_harm(p58,y).
outrank_perpetrator(p58,y).
monitor(p58,y).
goal_outweigh_harm(p58,n).
goal_achieveable_less_harmful(p58,n).
foresee_intervention(p58,n).
external_cause(p58,n).
control_perpetrator(p58,y).
benefit_protagonist(p58,y).
careful(p58,n).
mental_state(p58,neither).
benefit_victim(p58,0).
severity_harm(p58,1).
achieve_goal(p58,n).
intervening_contribution(p58,n).
foreseeability(p58,low).
external_force(p58,n).
plan_known(p58,y).
plan_include_harm(p58,y).
harm_caused_as_planned(p58,y).
necessary_for_harm(p58,y).

guilty(p59).
sufficient_for_harm(p59,n).
someone_else_cause_harm(p59,n).
outrank_perpetrator(p59,n).
necessary_for_harm(p59,n).
monitor(p59,y).
goal_achieveable_less_harmful(p59,n).
foresee_intervention(p59,n).
external_cause(p59,y).
control_perpetrator(p59,y).
benefit_protagonist(p59,n).
achieve_goal(p59,n).
careful(p59,y).
mental_state(p59,neither).
benefit_victim(p59,0).
severity_harm(p59,1).
goal_outweigh_harm(p59,n).
intervening_contribution(p59,n).
foreseeability(p59,low).
external_force(p59,n).
plan_known(p59,y).
plan_include_harm(p59,y).
harm_caused_as_planned(p59,y).
produce_harm(p59,y).

guilty(p60).
sufficient_for_harm(p60,n).
plan_known(p60,y).
plan_include_harm(p60,y).
someone_else_cause_harm(p60,n).
outrank_perpetrator(p60,n).
necessary_for_harm(p60,n).
harm_caused_as_planned(p60,n).
goal_outweigh_harm(p60,n).
goal_achieveable_less_harmful(p60,n).
foresee_intervention(p60,n).
external_cause(p60,n).
control_perpetrator(p60,y).
benefit_protagonist(p60,y).
careful(p60,n).
mental_state(p60,neither).
benefit_victim(p60,0).
severity_harm(p60,1).
achieve_goal(p60,n).
intervening_contribution(p60,n).
foreseeability(p60,high).
external_force(p60,n).
monitor(p60,y).
produce_harm(p60,y).

guilty(p61).
sufficient_for_harm(p61,y).
plan_known(p61,n).
plan_include_harm(p61,n).
someone_else_cause_harm(p61,n).
outrank_perpetrator(p61,y).
necessary_for_harm(p61,n).
intervening_contribution(p61,y).
harm_caused_as_planned(p61,n).
goal_outweigh_harm(p61,n).
external_cause(p61,y).
control_perpetrator(p61,n).
benefit_protagonist(p61,y).
achieve_goal(p61,y).
careful(p61,n).
mental_state(p61,reckless).
benefit_victim(p61,0).
severity_harm(p61,1).
goal_achieveable_less_harmful(p61,y).
foresee_intervention(p61,y).
foreseeability(p61,high).
external_force(p61,n).
monitor(p61,y).
produce_harm(p61,y).

guilty(p62).
sufficient_for_harm(p62,n).
produce_harm(p62,n).
plan_known(p62,y).
plan_include_harm(p62,y).
someone_else_cause_harm(p62,y).
outrank_perpetrator(p62,n).
intervening_contribution(p62,n).
harm_caused_as_planned(p62,n).
goal_outweigh_harm(p62,y).
goal_achieveable_less_harmful(p62,y).
external_cause(p62,n).
control_perpetrator(p62,y).
benefit_protagonist(p62,y).
careful(p62,n).
mental_state(p62,neither).
benefit_victim(p62,0).
severity_harm(p62,1).
achieve_goal(p62,n).
foresee_intervention(p62,y).
foreseeability(p62,high).
external_force(p62,n).
monitor(p62,y).
necessary_for_harm(p62,y).

guilty(p63).
sufficient_for_harm(p63,n).
produce_harm(p63,y).
plan_known(p63,y).
plan_include_harm(p63,y).
someone_else_cause_harm(p63,n).
outrank_perpetrator(p63,y).
intervening_contribution(p63,n).
harm_caused_as_planned(p63,y).
goal_outweigh_harm(p63,y).
goal_achieveable_less_harmful(p63,n).
external_cause(p63,y).
control_perpetrator(p63,y).
benefit_protagonist(p63,y).
careful(p63,y).
mental_state(p63,reckless).
benefit_victim(p63,0).
severity_harm(p63,1).
achieve_goal(p63,n).
foresee_intervention(p63,y).
foreseeability(p63,high).
external_force(p63,n).
monitor(p63,y).
necessary_for_harm(p63,y).

guilty(p64).
sufficient_for_harm(p64,y).
produce_harm(p64,n).
plan_known(p64,y).
plan_include_harm(p64,n).
someone_else_cause_harm(p64,n).
outrank_perpetrator(p64,n).
intervening_contribution(p64,n).
harm_caused_as_planned(p64,y).
goal_outweigh_harm(p64,y).
external_cause(p64,n).
control_perpetrator(p64,y).
benefit_protagonist(p64,n).
achieve_goal(p64,n).
careful(p64,n).
mental_state(p64,reckless).
benefit_victim(p64,0).
severity_harm(p64,1).
goal_achieveable_less_harmful(p64,y).
foresee_intervention(p64,y).
foreseeability(p64,high).
external_force(p64,n).
monitor(p64,y).
necessary_for_harm(p64,y).

guilty(p65).
sufficient_for_harm(p65,n).
plan_known(p65,n).
plan_include_harm(p65,n).
someone_else_cause_harm(p65,n).
outrank_perpetrator(p65,n).
necessary_for_harm(p65,n).
harm_caused_as_planned(p65,n).
goal_outweigh_harm(p65,y).
goal_achieveable_less_harmful(p65,n).
foresee_intervention(p65,n).
external_cause(p65,n).
control_perpetrator(p65,y).
benefit_protagonist(p65,n).
careful(p65,y).
mental_state(p65,negligent).
benefit_victim(p65,0).
severity_harm(p65,1).
achieve_goal(p65,n).
intervening_contribution(p65,n).
foreseeability(p65,high).
external_force(p65,n).
monitor(p65,y).
produce_harm(p65,y).

guilty(p66).
sufficient_for_harm(p66,y).
produce_harm(p66,y).
plan_known(p66,n).
plan_include_harm(p66,y).
someone_else_cause_harm(p66,n).
outrank_perpetrator(p66,n).
harm_caused_as_planned(p66,y).
goal_outweigh_harm(p66,n).
foresee_intervention(p66,n).
external_cause(p66,y).
control_perpetrator(p66,n).
benefit_protagonist(p66,y).
achieve_goal(p66,y).
careful(p66,n).
mental_state(p66,negligent).
benefit_victim(p66,0).
severity_harm(p66,1).
goal_achieveable_less_harmful(p66,y).
intervening_contribution(p66,n).
foreseeability(p66,low).
external_force(p66,n).
monitor(p66,y).
necessary_for_harm(p66,y).

guilty(p67).
sufficient_for_harm(p67,n).
plan_known(p67,n).
plan_include_harm(p67,n).
someone_else_cause_harm(p67,y).
outrank_perpetrator(p67,y).
necessary_for_harm(p67,n).
intervening_contribution(p67,y).
harm_caused_as_planned(p67,n).
goal_achieveable_less_harmful(p67,n).
external_cause(p67,y).
control_perpetrator(p67,n).
benefit_protagonist(p67,y).
achieve_goal(p67,y).
careful(p67,n).
mental_state(p67,reckless).
benefit_victim(p67,0).
severity_harm(p67,1).
goal_outweigh_harm(p67,n).
foresee_intervention(p67,y).
foreseeability(p67,low).
external_force(p67,n).
monitor(p67,y).
produce_harm(p67,y).

guilty(p68).
sufficient_for_harm(p68,y).
plan_known(p68,y).
plan_include_harm(p68,n).
someone_else_cause_harm(p68,y).
outrank_perpetrator(p68,n).
necessary_for_harm(p68,y).
intervening_contribution(p68,y).
harm_caused_as_planned(p68,n).
goal_outweigh_harm(p68,n).
goal_achieveable_less_harmful(p68,y).
external_cause(p68,n).
control_perpetrator(p68,n).
benefit_protagonist(p68,n).
careful(p68,n).
mental_state(p68,negligent).
benefit_victim(p68,0).
severity_harm(p68,1).
achieve_goal(p68,n).
foresee_intervention(p68,y).
foreseeability(p68,low).
external_force(p68,n).
monitor(p68,y).
produce_harm(p68,y).

guilty(p69).
sufficient_for_harm(p69,y).
plan_known(p69,y).
plan_include_harm(p69,y).
someone_else_cause_harm(p69,n).
outrank_perpetrator(p69,n).
necessary_for_harm(p69,y).
intervening_contribution(p69,n).
harm_caused_as_planned(p69,n).
goal_outweigh_harm(p69,y).
goal_achieveable_less_harmful(p69,n).
external_cause(p69,n).
control_perpetrator(p69,y).
benefit_protagonist(p69,n).
careful(p69,y).
mental_state(p69,neither).
benefit_victim(p69,0).
severity_harm(p69,1).
achieve_goal(p69,n).
foresee_intervention(p69,y).
foreseeability(p69,low).
external_force(p69,n).
monitor(p69,y).
produce_harm(p69,y).

guilty(p70).
sufficient_for_harm(p70,y).
produce_harm(p70,n).
plan_known(p70,n).
plan_include_harm(p70,y).
someone_else_cause_harm(p70,y).
outrank_perpetrator(p70,n).
intervening_contribution(p70,y).
harm_caused_as_planned(p70,y).
goal_outweigh_harm(p70,y).
external_cause(p70,n).
control_perpetrator(p70,y).
benefit_protagonist(p70,n).
achieve_goal(p70,n).
careful(p70,n).
mental_state(p70,negligent).
benefit_victim(p70,0).
severity_harm(p70,1).
goal_achieveable_less_harmful(p70,y).
foresee_intervention(p70,y).
foreseeability(p70,low).
external_force(p70,n).
monitor(p70,y).
necessary_for_harm(p70,y).

guilty(p71).
produce_harm(p71,y).
plan_known(p71,n).
plan_include_harm(p71,n).
someone_else_cause_harm(p71,y).
outrank_perpetrator(p71,y).
necessary_for_harm(p71,n).
intervening_contribution(p71,y).
harm_caused_as_planned(p71,n).
goal_outweigh_harm(p71,y).
external_cause(p71,y).
control_perpetrator(p71,y).
benefit_protagonist(p71,y).
achieve_goal(p71,n).
careful(p71,y).
mental_state(p71,neither).
benefit_victim(p71,0).
severity_harm(p71,1).
goal_achieveable_less_harmful(p71,y).
foresee_intervention(p71,y).
foreseeability(p71,low).
external_force(p71,n).
monitor(p71,y).
sufficient_for_harm(p71,y).

guilty(p72).
sufficient_for_harm(p72,y).
plan_known(p72,n).
plan_include_harm(p72,n).
someone_else_cause_harm(p72,n).
outrank_perpetrator(p72,n).
necessary_for_harm(p72,n).
monitor(p72,y).
intervening_contribution(p72,n).
harm_caused_as_planned(p72,y).
goal_outweigh_harm(p72,n).
goal_achieveable_less_harmful(p72,y).
external_cause(p72,y).
control_perpetrator(p72,n).
careful(p72,n).
mental_state(p72,reckless).
benefit_victim(p72,0).
severity_harm(p72,1).
achieve_goal(p72,n).
foresee_intervention(p72,y).
foreseeability(p72,high).
external_force(p72,n).
benefit_protagonist(p72,y).
produce_harm(p72,y).

guilty(p73).
produce_harm(p73,y).
plan_known(p73,y).
plan_include_harm(p73,y).
someone_else_cause_harm(p73,y).
outrank_perpetrator(p73,y).
necessary_for_harm(p73,n).
monitor(p73,y).
harm_caused_as_planned(p73,n).
goal_achieveable_less_harmful(p73,n).
foresee_intervention(p73,y).
external_cause(p73,n).
control_perpetrator(p73,y).
achieve_goal(p73,y).
careful(p73,y).
mental_state(p73,neither).
benefit_victim(p73,0).
severity_harm(p73,1).
goal_outweigh_harm(p73,n).
intervening_contribution(p73,n).
foreseeability(p73,high).
external_force(p73,n).
benefit_protagonist(p73,y).
sufficient_for_harm(p73,y).

guilty(p74).
sufficient_for_harm(p74,y).
plan_known(p74,n).
plan_include_harm(p74,y).
someone_else_cause_harm(p74,y).
outrank_perpetrator(p74,n).
necessary_for_harm(p74,n).
monitor(p74,y).
harm_caused_as_planned(p74,n).
goal_achieveable_less_harmful(p74,n).
foresee_intervention(p74,y).
external_cause(p74,n).
control_perpetrator(p74,n).
achieve_goal(p74,n).
careful(p74,n).
mental_state(p74,negligent).
benefit_victim(p74,0).
severity_harm(p74,1).
goal_outweigh_harm(p74,n).
intervening_contribution(p74,n).
foreseeability(p74,high).
external_force(p74,n).
benefit_protagonist(p74,y).
produce_harm(p74,y).

guilty(p75).
sufficient_for_harm(p75,n).
produce_harm(p75,n).
plan_known(p75,n).
plan_include_harm(p75,y).
someone_else_cause_harm(p75,n).
outrank_perpetrator(p75,y).
monitor(p75,y).
harm_caused_as_planned(p75,y).
goal_outweigh_harm(p75,n).
goal_achieveable_less_harmful(p75,y).
foresee_intervention(p75,n).
external_cause(p75,y).
control_perpetrator(p75,y).
careful(p75,n).
mental_state(p75,reckless).
benefit_victim(p75,0).
severity_harm(p75,1).
achieve_goal(p75,n).
intervening_contribution(p75,n).
foreseeability(p75,high).
external_force(p75,n).
benefit_protagonist(p75,y).
necessary_for_harm(p75,y).

guilty(p76).
sufficient_for_harm(p76,y).
produce_harm(p76,n).
plan_known(p76,y).
plan_include_harm(p76,n).
someone_else_cause_harm(p76,y).
outrank_perpetrator(p76,y).
monitor(p76,y).
harm_caused_as_planned(p76,y).
goal_achieveable_less_harmful(p76,n).
foresee_intervention(p76,n).
external_cause(p76,y).
control_perpetrator(p76,y).
achieve_goal(p76,y).
careful(p76,n).
mental_state(p76,negligent).
benefit_victim(p76,0).
severity_harm(p76,1).
goal_outweigh_harm(p76,n).
intervening_contribution(p76,n).
foreseeability(p76,high).
external_force(p76,n).
benefit_protagonist(p76,y).
necessary_for_harm(p76,y).

guilty(p77).
produce_harm(p77,y).
plan_known(p77,n).
plan_include_harm(p77,n).
someone_else_cause_harm(p77,n).
outrank_perpetrator(p77,n).
necessary_for_harm(p77,n).
monitor(p77,n).
intervening_contribution(p77,n).
harm_caused_as_planned(p77,n).
goal_outweigh_harm(p77,y).
goal_achieveable_less_harmful(p77,y).
external_cause(p77,n).
control_perpetrator(p77,y).
careful(p77,n).
mental_state(p77,reckless).
benefit_victim(p77,0).
severity_harm(p77,1).
achieve_goal(p77,n).
foresee_intervention(p77,y).
foreseeability(p77,high).
external_force(p77,n).
benefit_protagonist(p77,y).
sufficient_for_harm(p77,y).

guilty(p78).
produce_harm(p78,y).
plan_known(p78,n).
plan_include_harm(p78,y).
someone_else_cause_harm(p78,n).
outrank_perpetrator(p78,y).
necessary_for_harm(p78,n).
monitor(p78,y).
intervening_contribution(p78,n).
harm_caused_as_planned(p78,y).
goal_achieveable_less_harmful(p78,y).
external_cause(p78,n).
control_perpetrator(p78,y).
achieve_goal(p78,y).
careful(p78,n).
mental_state(p78,reckless).
benefit_victim(p78,0).
severity_harm(p78,1).
goal_outweigh_harm(p78,n).
foresee_intervention(p78,y).
foreseeability(p78,low).
external_force(p78,n).
benefit_protagonist(p78,y).
sufficient_for_harm(p78,y).

guilty(p79).
produce_harm(p79,y).
plan_known(p79,n).
plan_include_harm(p79,y).
someone_else_cause_harm(p79,n).
outrank_perpetrator(p79,n).
necessary_for_harm(p79,y).
monitor(p79,y).
harm_caused_as_planned(p79,n).
goal_outweigh_harm(p79,n).
foresee_intervention(p79,n).
external_cause(p79,n).
control_perpetrator(p79,n).
achieve_goal(p79,n).
careful(p79,n).
mental_state(p79,neither).
benefit_victim(p79,0).
severity_harm(p79,1).
goal_achieveable_less_harmful(p79,y).
intervening_contribution(p79,n).
foreseeability(p79,low).
external_force(p79,n).
benefit_protagonist(p79,y).
sufficient_for_harm(p79,y).

guilty(p80).
sufficient_for_harm(p80,y).
plan_known(p80,n).
plan_include_harm(p80,n).
someone_else_cause_harm(p80,y).
outrank_perpetrator(p80,n).
necessary_for_harm(p80,y).
monitor(p80,y).
intervening_contribution(p80,n).
harm_caused_as_planned(p80,y).
goal_outweigh_harm(p80,y).
external_cause(p80,n).
control_perpetrator(p80,y).
achieve_goal(p80,n).
careful(p80,y).
mental_state(p80,neither).
benefit_victim(p80,0).
severity_harm(p80,1).
goal_achieveable_less_harmful(p80,y).
foresee_intervention(p80,y).
foreseeability(p80,low).
external_force(p80,n).
benefit_protagonist(p80,y).
produce_harm(p80,y).

guilty(p81).
sufficient_for_harm(p81,n).
plan_known(p81,y).
plan_include_harm(p81,n).
someone_else_cause_harm(p81,n).
outrank_perpetrator(p81,y).
necessary_for_harm(p81,n).
monitor(p81,n).
intervening_contribution(p81,n).
harm_caused_as_planned(p81,y).
goal_outweigh_harm(p81,n).
goal_achieveable_less_harmful(p81,n).
external_cause(p81,n).
control_perpetrator(p81,n).
careful(p81,n).
mental_state(p81,reckless).
benefit_victim(p81,0).
severity_harm(p81,1).
achieve_goal(p81,n).
foresee_intervention(p81,y).
foreseeability(p81,low).
external_force(p81,n).
benefit_protagonist(p81,y).
produce_harm(p81,y).

guilty(p82).
sufficient_for_harm(p82,n).
plan_known(p82,y).
plan_include_harm(p82,n).
someone_else_cause_harm(p82,y).
outrank_perpetrator(p82,y).
necessary_for_harm(p82,n).
monitor(p82,n).
intervening_contribution(p82,y).
harm_caused_as_planned(p82,y).
goal_achieveable_less_harmful(p82,n).
external_cause(p82,y).
control_perpetrator(p82,n).
achieve_goal(p82,n).
careful(p82,n).
mental_state(p82,negligent).
benefit_victim(p82,0).
severity_harm(p82,1).
goal_outweigh_harm(p82,n).
foresee_intervention(p82,y).
foreseeability(p82,low).
external_force(p82,n).
benefit_protagonist(p82,y).
produce_harm(p82,y).

guilty(p83).
sufficient_for_harm(p83,y).
plan_known(p83,n).
plan_include_harm(p83,n).
someone_else_cause_harm(p83,n).
outrank_perpetrator(p83,n).
necessary_for_harm(p83,y).
monitor(p83,n).
harm_caused_as_planned(p83,n).
goal_achieveable_less_harmful(p83,y).
foresee_intervention(p83,n).
external_cause(p83,n).
control_perpetrator(p83,y).
achieve_goal(p83,y).
careful(p83,n).
mental_state(p83,neither).
benefit_victim(p83,0).
severity_harm(p83,1).
goal_outweigh_harm(p83,n).
intervening_contribution(p83,n).
foreseeability(p83,low).
external_force(p83,n).
benefit_protagonist(p83,y).
produce_harm(p83,y).

guilty(p84).
sufficient_for_harm(p84,n).
produce_harm(p84,n).
plan_known(p84,n).
plan_include_harm(p84,n).
someone_else_cause_harm(p84,y).
outrank_perpetrator(p84,y).
monitor(p84,n).
intervening_contribution(p84,n).
harm_caused_as_planned(p84,y).
goal_achieveable_less_harmful(p84,n).
control_perpetrator(p84,n).
benefit_protagonist(p84,n).
achieve_goal(p84,y).
careful(p84,n).
mental_state(p84,negligent).
benefit_victim(p84,0).
severity_harm(p84,1).
goal_outweigh_harm(p84,n).
foresee_intervention(p84,y).
foreseeability(p84,high).
external_force(p84,n).
external_cause(p84,n).
necessary_for_harm(p84,y).

guilty(p85).
sufficient_for_harm(p85,y).
plan_known(p85,y).
plan_include_harm(p85,n).
someone_else_cause_harm(p85,y).
outrank_perpetrator(p85,n).
necessary_for_harm(p85,n).
monitor(p85,y).
intervening_contribution(p85,n).
harm_caused_as_planned(p85,y).
goal_outweigh_harm(p85,n).
goal_achieveable_less_harmful(p85,y).
control_perpetrator(p85,y).
benefit_protagonist(p85,y).
careful(p85,n).
mental_state(p85,reckless).
benefit_victim(p85,0).
severity_harm(p85,1).
achieve_goal(p85,n).
foresee_intervention(p85,y).
foreseeability(p85,high).
external_force(p85,n).
external_cause(p85,n).
produce_harm(p85,y).

guilty(p86).
produce_harm(p86,n).
plan_known(p86,y).
plan_include_harm(p86,n).
someone_else_cause_harm(p86,n).
outrank_perpetrator(p86,y).
necessary_for_harm(p86,n).
monitor(p86,y).
harm_caused_as_planned(p86,y).
goal_achieveable_less_harmful(p86,n).
