===== Instance number 1: =====
1 1  11 4      0      35.00       0.00 av   3000
1 1  12 4      0       7.50       0.00 vo   3000
1 1  13 4      0       6.50       0.00 vv   3000
1 1  14 3      0      65.00       0.00 ao   3000
1 1  15 3      0      75.00       0.00 av   3000
1 1  16 3      0      22.50       0.00 aa   3000
1 1  17 3      0      17.00       0.00 vo   3000
1 1  18 3      0      12.00       0.00 vv   3000
1 1  19 3      0       3.75       0.00 va   3000
1 1  20 1   6000       2.25       0.00 io   3000
1 1  21 1   6000       3.25       0.00 iv   3000
1 1  22 3  15000       2.50       0.00 io   3000
1 1  23 4   3000       6.50       0.00 io   3000
1 1  24 4   3000       5.50       0.00 iv   3000
1 1  25 4   6000       1.40       0.00 io   3000
1 1  26 4   6000       0.70       0.00 iv   3000
1 1  27 1   9000       1.80       0.00 io   3000
1 1  28 1   9000       1.80       0.00 iv   3000
1 1  29 1  12000       0.90       0.00 io   3000
1 1  30 1  15000       0.80       0.00 io   3000
1 1  31 2   3000       0.65       0.00 io   3000
1 1  32 2   3000       1.00       0.00 iv   3000
1 1  33 2   3000       0.60       0.00 ia   3000
1 1  34 2   6000       2.00       0.00 io   3000
1 1  35 2   6000       3.75       0.00 iv   3000
1 1  36 2   6000       3.50       0.00 ia   3000
1 1  37 2   9000       3.25       0.00 io   3000
1 1  38 2   9000       2.50       0.00 iv   3000
1 1  39 2   9000       3.00       0.00 ia   3000
1 1  40 2  12000       1.50       0.00 io   3000
1 1  41 2  12000       0.90       0.00 iv   3000
1 1  42 2  12000       1.30       0.00 ia   3000
1 1  43 1   3000       0.50       0.00 io   3000
1 1  44 1   3000       0.80       0.00 iv   3000
1 1  45 2  15000       1.50       0.00 io   3000
1 1  46 4   9000       0.90       0.00 io   3000
1 1  47 2  18000       1.90       0.00 io   3000
1 1  48 2  18000       1.25       0.00 ia   3000
1 1  49 3   3000      10.50       0.00 io   3000
1 1  50 3   3000      11.00       0.00 iv   3000
1 1  51 3   3000       3.50       0.00 ia   3000
1 1  52 3   6000       1.50       0.00 iv   3000
1 1  53 3   6000       0.80       0.00 ia   3000
1 1  54 3   9000       5.00       0.00 io   3000
1 1  55 3  12000       5.50       0.00 io   3000
1 1  56 3   3000      11.00       0.00 ma   3000
===== Instance number 47: =====
1 1   0 1      0      11.00       0.00 ao   3000
1 1   1 1      0      11.00       0.00 av   3000
1 1   2 1      0       3.00       0.00 vo   3000
1 1   3 1      0       4.00       0.00 vv   3000
1 1   4 2      0      19.50       0.00 ao   3000
1 1   5 2      0      31.00       0.00 av   3000
1 1   6 2      0      21.50       0.00 aa   3000
1 1   7 2      0       4.05       0.00 vo   3000
1 1   8 2      0       6.40       0.00 vv   3000
1 1   9 2      0       7.50       0.00 va   3000
1 1  10 4      0      23.00       0.00 ao   3000
1 1  11 4      0      13.00       0.00 av   3000
1 1  12 4      0       5.50       0.00 vo   3000
1 1  13 4      0       3.40       0.00 vv   3000
1 1  14 3      0      48.00       0.00 ao   3000
1 1  15 3      0      27.00       0.00 av   3000
1 1  16 3      0      10.50       0.00 aa   3000
1 1  17 3      0       9.50       0.00 vo   3000
1 1  18 3      0       6.40       0.00 vv   3000
1 1  19 3      0       2.30       0.00 va   3000
1 1  20 1   6000      21.50       0.00 io   3000
1 1  21 1   6000      36.00       0.00 iv   3000
1 1  22 4   6000       2.70       0.00 io   3000
1 1  23 4   6000       2.80       0.00 iv   3000
1 1  24 4   9000       1.30       0.00 io   3000
1 1  25 4   9000       0.90       0.00 iv   3000
1 1  26 4  12000       1.30       0.00 iv   3000
1 1  27 1   9000       0.65       0.00 io   3000
1 1  28 1   9000       1.45       0.00 iv   3000
1 1  29 2   3000       1.95       0.00 io   3000
1 1  30 2   3000       2.40       0.00 iv   3000
1 1  31 2   3000       2.15       0.00 ia   3000
1 1  32 2   6000       2.25       0.00 io   3000
1 1  33 2   6000       5.50       0.00 iv   3000
1 1  34 2   6000       5.00       0.00 ia   3000
1 1  35 2   9000       1.40       0.00 io   3000
1 1  36 2   9000       2.20       0.00 iv   3000
1 1  37 2   9000       2.85       0.00 ia   3000
1 1  38 2  15000       0.90       0.00 io   3000
1 1  39 3   3000       6.40       0.00 io   3000
1 1  40 3   3000       2.30       0.00 iv   3000
1 1  41 3   3000       1.00       0.00 ia   3000
1 1  42 1   3000       5.50       0.00 io   3000
1 1  43 1   3000       1.45       0.00 iv   3000
1 1  44 3   6000       3.00       0.00 io   3000
1 1  45 3   6000       5.50       0.00 iv   3000
1 1  46 3   6000       0.70       0.00 ia   3000
1 1  47 4  15000       1.10       0.00 iv   3000
1 1  48 3   9000       1.70       0.00 io   3000
1 1  49 3   9000       1.50       0.00 iv   3000
1 1  50 3   9000       1.20       0.00 ia   3000
1 1  51 3  12000       1.90       0.00 io   3000
1 1  52 3  12000       2.00       0.00 iv   3000
1 1  53 3  18000       1.40       0.00 iv   3000
1 1  54 3  30000       0.80       0.00 io   3000
1 1  55 3  30000       0.55       0.00 ia   3000
1 1  56 3  32000       1.10       0.00 iv   3000
1 1  57 4   3000       3.60       0.00 io   3000
1 1  58 4   3000       1.20       0.00 iv   3000
1 1  59 1   6000      36.00       0.00 ma   3000
===== Instance number 48: =====
1 1   0 1      0      14.00       0.00 ao   3000
1 1   1 1      0       4.25       0.00 vo   3000
1 1   2 2      0      26.00       0.00 ao   3000
1 1   3 2      0      17.00       0.00 av   3000
1 1   4 2      0      25.00       0.00 aa   3000
1 1   5 2      0       5.25       0.00 vo   3000
1 1   6 2      0       6.25       0.00 vv   3000
1 1   7 2      0       5.50       0.00 va   3000
1 1   8 4      0       6.50       0.00 ao   3000
1 1   9 4      0       5.00       0.00 aa   3000
1 1  10 4      0       2.90       0.00 vo   3000
1 1  11 4      0       2.20       0.00 va   3000
1 1  12 3      0      20.00       0.00 ao   3000
1 1  13 3      0      13.00       0.00 av   3000
1 1  14 3      0       4.25       0.00 vo   3000
1 1  15 3      0       4.75       0.00 vv   3000
1 1  16 1   6000       3.75       0.00 io   3000
1 1  17 4  36000       1.05       0.00 ia   3000
1 1  18 1  12000       1.05       0.00 io   3000
1 1  19 2   3000       2.75       0.00 io   3000
1 1  20 2   3000       4.25       0.00 iv   3000
1 1  21 2   3000       3.80       0.00 ia   3000
1 1  22 2   6000       3.25       0.00 io   3000
1 1  23 2   6000       4.00       0.00 iv   3000
1 1  24 2   6000       3.75       0.00 ia   3000
1 1  25 2  12000       0.90       0.00 io   3000
1 1  26 2  12000       1.20       0.00 iv   3000
1 1  27 2  15000       1.20       0.00 io   3000
1 1  28 3   3000       2.30       0.00 io   3000
1 1  29 3   3000       1.75       0.00 iv   3000
1 1  30 1   3000       0.90       0.00 io   3000
1 1  31 3   6000       1.30       0.00 io   3000
1 1  32 3   6000       1.05       0.00 iv   3000
1 1  33 4  38000       1.70       0.00 io   3000
1 1  34 3  15000       1.00       0.00 iv   3000
1 1  35 3  30000       2.25       0.00 iv   3000
1 1  36 3  36000       1.10       0.00 iv   3000
1 1  37 3  38000       1.00       0.00 io   3000
1 1  38 4   3000       1.05       0.00 io   3000
1 1  39 4   3000       0.30       0.00 ia   3000
1 1  40 4   6000       0.85       0.00 io   3000
1 1  41 4   6000       0.75       0.00 ia   3000
1 1  42 2   3000       4.25       0.00 ma   3000
===== Instance number 49: =====
1 1   0 2      0      12.00       9.50 ao   3000
1 1   1 2      0      23.50      18.00 aa   3000
1 1   2 2      0       3.60       2.25 vo   3000
1 1   3 2      0       3.70       2.90 va   3000
1 1   4 3      0      58.00       5.00 ao   3000
1 1   5 3      0      75.00      11.00 av   3000
1 1   6 3      0      22.50       4.00 aa   3000
1 1   7 3      0      10.00       1.70 vo   3000
1 1   8 3      0      11.00       2.00 vv   3000
1 1   9 3      0       3.75       0.90 va   3000
1 1  10 1      0      11.00       7.00 ao   3000
1 1  11 1      0       3.20       1.95 vo   3000
1 1  12 4      0      30.00       4.50 ao   3000
1 1  13 4      0       5.20       1.00 vo   3000
1 1  14 1   6000       2.00       1.55 io   3000
1 1  15 1  12000       0.80       0.00 io   3000
1 1  16 2   3000       0.65       1.00 io   3000
1 1  17 2   3000       2.40       1.95 ia   3000
1 1  18 2   6000       1.90       1.40 io   3000
1 1  19 2   9000       1.30       0.00 io   3000
1 1  20 2   9000       1.20       0.00 ia   3000
1 1  21 2  15000       1.00       0.00 io   3000
1 1  22 2  24000       0.50       0.00 ia   3000
1 1  23 3   3000       4.80       0.35 io   3000
1 1  24 3   3000      10.00       0.60 iv   3000
1 1  25 3   3000       2.80       0.00 ia   3000
1 1  26 3   6000       1.30       0.85 io   3000
1 1  27 3   6000       0.90       1.10 iv   3000
1 1  28 3   6000       1.10       0.00 ia   3000
1 1  29 3   9000       2.55       0.45 io   3000
1 1  30 3   9000       2.25       0.80 iv   3000
1 1  31 3   9000       0.70       0.00 ia   3000
1 1  32 3  25000       1.10       0.00 ia   3000
1 1  33 3  26000       0.60       0.00 io   3000
1 1  34 4   3000       4.20       0.00 io   3000
1 1  35 4   6000       1.00       0.00 io   3000
1 1  36 1   3000       0.60       0.45 io   3000
1 1  37 4   9000       1.90       0.00 io   3000
1 1  38 3   3000      10.00       0.00 ma   3000
===== Instance number 50: =====
1 1   0 2      0       9.00       5.00 ao   3000
1 1   1 2      0      14.00       3.00 aa   3000
1 1   2 2      0       2.35       1.50 vo   3000
1 1   3 2      0       2.40       0.75 va   3000
1 1   4 1      0      20.00       4.50 ao   3000
1 1   5 1      0       1.75       1.30 vo   3000
1 1   6 3      0      43.00       9.40 ao   3000
1 1   7 3      0      33.00       6.00 av   3000
1 1   8 3      0       7.60       1.85 vo   3000
1 1   9 3      0       6.50       1.20 vv   3000
1 1  10 4      0      24.50       8.00 ao   3000
1 1  11 4      0      19.00       5.50 aa   3000
1 1  12 4      0       4.30       2.25 vo   3000
1 1  13 4      0       3.90       1.50 va   3000
1 1  14 1   6000       1.20       1.05 io   3000
1 1  15 4   6000       0.60       1.25 io   3000
1 1  16 4   6000       0.50       0.85 ia   3000
1 1  17 4  18000       0.50       0.00 io   3000
1 1  18 4  24000       0.75       0.00 io   3000
1 1  19 4  27000       0.75       0.00 ia   3000
1 1  20 4  32000       0.75       0.00 io   3000
1 1  21 1  18000       0.25       0.40 io   3000
1 1  22 1  31000       0.20       0.00 io   3000
1 1  23 2   3000       1.05       0.45 io   3000
1 1  24 2   3000       1.95       0.30 ia   3000
1 1  25 2   6000       1.25       1.10 io   3000
1 1  26 2   6000       1.45       0.30 ia   3000
1 1  27 2  18000       0.65       0.65 io   3000
1 1  28 2  18000       0.55       0.50 ia   3000
1 1  29 2  26000       0.50       0.00 io   3000
1 1  30 2  26000       0.35       0.00 ia   3000
1 1  31 3   3000       6.30       1.10 io   3000
1 1  32 3   3000       4.40       0.40 iv   3000
1 1  33 3   6000       1.20       1.85 io   3000
1 1  34 3   6000       1.50       0.70 iv   3000
1 1  35 1   3000       0.35       0.30 io   3000
1 1  36 3  24000       1.65       0.45 io   3000
1 1  37 3  24000       1.20       0.00 iv   3000
1 1  38 4  61000       1.45       0.00 io   3000
1 1  39 4  61000       1.50       0.00 ia   3000
1 1  40 3  32000       1.40       0.00 iv   3000
1 1  41 3  40000       1.25       0.00 io   3000
1 1  42 3  61000       1.50       0.00 io   3000
1 1  43 3  61000       2.00       0.00 iv   3000
1 1  44 4   3000       3.40       1.40 io   3000
1 1  45 4   3000       2.30       0.45 ia   3000
1 1  46 3   3000       6.30       0.00 ma   3000
===== Instance number 51: =====
1 1   0 2      0      12.00       5.00 ao   3000
1 1   1 2      0      34.00       3.00 aa   3000
1 1   2 2      0       3.00       1.50 vo   3000
1 1   3 2      0       5.50       0.75 va   3000
1 1   4 3      0     130.00       9.40 ao   3000
1 1   5 3      0     110.00       6.00 av   3000
1 1   6 3      0      20.00       1.85 vo   3000
1 1   7 3      0      19.00       1.20 vv   3000
1 1   8 1      0       6.50       4.50 ao   3000
1 1   9 1      0       2.30       1.30 vo   3000
1 1  10 4      0      70.00       8.00 ao   3000
1 1  11 4      0      60.00       5.50 aa   3000
1 1  12 4      0      12.00       2.25 vo   3000
1 1  13 4      0       8.00       1.50 va   3000
1 1  14 1   6000       1.75       1.05 io   3000
1 1  15 4   9000       1.20       0.00 io   3000
1 1  16 4   9000       0.70       0.00 ia   3000
1 1  17 4  27000       1.25       0.00 ia   3000
1 1  18 4  32000       1.00       0.00 io   3000
1 1  19 1   9000       0.90       0.00 io   3000
1 1  20 2   3000       0.95       0.45 io   3000
1 1  21 2   3000       3.40       0.30 ia   3000
1 1  22 2   6000       2.85       1.10 io   3000
1 1  23 2   6000       5.40       0.30 ia   3000
1 1  24 2   9000       1.10       0.00 ia   3000
1 1  25 3   3000      17.00       1.10 io   3000
1 1  26 3   3000      14.00       0.40 iv   3000
1 1  27 1   3000       0.45       0.30 io   3000
1 1  28 3   6000       4.50       1.85 io   3000
1 1  29 3   6000       6.50       0.70 iv   3000
1 1  30 4  62000       2.90       0.00 io   3000
1 1  31 3   9000       3.25       0.35 io   3000
1 1  32 3  24000       1.20       0.45 io   3000
1 1  33 3  24000       1.00       0.00 iv   3000
1 1  34 3  40000       2.50       0.00 io   3000
1 1  35 3  60000       2.75       0.00 iv   3000
1 1  36 3  62000       2.50       0.00 io   3000
1 1  37 4   3000      11.00       1.40 io   3000
1 1  38 4   3000       8.00       0.45 ia   3000
1 1  39 4   6000       2.75       1.25 io   3000
1 1  40 4   6000       2.75       0.85 ia   3000
1 1  41 3   3000      17.00       0.00 ma   3000
===== Instance number 52: =====
1 4   0 2      0      70.00       0.00 ao   3000
1 4   1 2      0     140.00       0.00 av   3000
1 4   2 2      0     190.00       0.00 aa   3000
1 4   3 2      0      14.00       0.00 vo   3000
1 4   4 2      0      12.50       0.00 vv   3000
1 4   5 2      0      29.00       0.00 va   3000
1 4   6 1      0      42.50       0.00 ao   3000
1 4   7 1      0     160.00       0.00 av   3000
1 4   8 1      0       7.75       0.00 vo   3000
1 4   9 1      0      21.50       0.00 vv   3000
1 4  10 3      0       9.00       0.00 ao   3000
1 4  11 3      0       8.00       0.00 aa   3000
1 4  12 3      0       3.25       0.00 vo   3000
1 4  13 3      0       1.90       0.00 va   3000
1 4  14 1   6000       6.00       0.00 io   3000
1 4  15 1   6000       2.25       0.00 iv   3000
1 4  16 1   9000       2.50       0.00 io   3000
1 4  17 1   9000       1.10       0.00 iv   3000
1 4  18 1  12000       1.10       0.00 io   3000
1 4  19 1  12000       1.10       0.00 iv   3000
1 4  20 2   3000       5.50       0.00 io   3000
1 4  21 2   3000       9.00       0.00 iv   3000
1 4  22 2   3000      24.50       0.00 ia   3000
1 4  23 1   3000       3.50       0.00 io   3000
1 4  24 1   3000      21.00       0.00 iv   3000
1 4  25 2   6000      10.00       0.00 io   3000
1 4  26 2   6000       4.25       0.00 iv   3000
1 4  27 2   6000       4.25       0.00 ia   3000
1 4  28 3   9000       1.75       0.00 io   3000
1 4  29 2   9000       1.85       0.00 io   3000
1 4  30 2   9000       1.30       0.00 iv   3000
1 4  31 2   9000       1.65       0.00 ia   3000
1 4  32 2  12000       1.00       0.00 io   3000
1 4  33 2  12000       1.75       0.00 iv   3000
1 4  34 2  12000       1.00       0.00 ia   3000
1 4  35 3   3000       0.50       0.00 io   3000
1 4  36 3   6000       1.95       0.00 io   3000
1 4  37 2   3000      24.50       0.00 ma   3000
===== Instance number 53: =====
1 1   0 1      0      10.00       0.00 ao   3000
1 1   1 1      0       1.85       0.00 vo   3000
1 1   2 3      0       6.50       0.00 ao   3000
1 1   3 3      0       5.00       0.00 aa   3000
1 1   4 3      0       2.25       0.00 vo   3000
1 1   5 3      0       1.50       0.00 va   3000
1 1   6 2      0      12.50       0.00 ao   3000
1 1   7 2      0      10.00       0.00 av   3000
1 1   8 2      0      44.00       0.00 aa   3000
1 1   9 2      0       4.00       0.00 vo   3000
1 1  10 2      0       2.40       0.00 vv   3000
1 1  11 2      0       6.50       0.00 va   3000
1 1  12 2   6000       2.75       0.00 io   3000
1 1  13 2   6000       1.20       0.00 iv   3000
1 1  14 2   6000       2.00       0.00 ia   3000
1 1  15 2   3000       1.20       0.00 io   3000
1 1  16 2   3000       1.45       0.00 iv   3000
1 1  17 2   3000       5.50       0.00 ia   3000
1 1  18 1   3000       0.40       0.00 io   3000
1 1  19 3   6000       1.00       0.00 io   3000
1 1  20 3   6000       0.65       0.00 ia   3000
1 1  21 1   6000       1.40       0.00 io   3000
1 1  22 1  12000       0.30       0.00 io   3000
1 1  23 3   3000       0.70       0.00 io   3000
1 1  24 3   3000       0.65       0.00 ia   3000
1 1  25 2   3000       5.50       0.00 ma   3000
===== Instance number 54: =====
1 1   0 2      0      15.00       0.00 ao   3000
1 1   1 2      0      32.50       0.00 av   3000
1 1   2 2      0      12.50       0.00 aa   3000
1 1   3 2      0       4.25       0.00 vo   3000
1 1   4 2      0       5.50       0.00 vv   3000
1 1   5 2      0       2.75       0.00 va   3000
1 1   6 1      0      10.00       0.00 ao   3000
1 1   7 1      0      14.50       0.00 av   3000
1 1   8 1      0      35.00       0.00 aa   3000
1 1   9 1      0       3.85       0.00 vo   3000
1 1  10 1      0       3.00       0.00 vv   3000
1 1  11 1      0       6.00       0.00 va   3000
1 1  12 3      0       9.00       0.00 ao   3000
1 1  13 3      0       2.10       0.00 av   3000
1 1  14 3      0       3.20       0.00 vo   3000
1 1  15 1   6000       1.25       0.00 io   3000
1 1  16 1   6000       0.70       0.00 iv   3000
1 1  17 1   6000       1.10       0.00 ia   3000
1 1  18 2  27000       0.75       0.00 ia   3000
1 1  19 2  30000       0.45       0.00 io   3000
1 1  20 3   3000       0.80       0.00 io   3000
1 1  21 3   6000       1.55       0.00 io   3000
1 1  22 3   9000       0.70       0.00 io   3000
1 1  23 1   9000       1.65       0.00 io   3000
1 1  24 1   9000       1.10       0.00 iv   3000
1 1  25 1   9000       1.00       0.00 ia   3000
1 1  26 1  12000       1.85       0.00 io   3000
1 1  27 1  15000       0.55       0.00 iv   3000
1 1  28 1  15000       1.10       0.00 ia   3000
1 1  29 1  18000       0.70       0.00 io   3000
1 1  30 1  18000       0.50       0.00 iv   3000
1 1  31 1  18000       0.75       0.00 ia   3000
1 1  32 1  23000       0.75       0.00 io   3000
1 1  33 1  25000       0.35       0.00 iv   3000
1 1  34 1  27000       0.70       0.00 ia   3000
1 1  35 2   3000       2.10       0.00 io   3000
1 1  36 2   3000       4.00       0.00 iv   3000
1 1  37 2   3000       1.40       0.00 ia   3000
1 1  38 1   3000       1.00       0.00 io   3000
1 1  39 1   3000       1.75       0.00 iv   3000
1 1  40 1   3000       4.25       0.00 ia   3000
1 1  41 2   6000       1.30       0.00 io   3000
1 1  42 2   6000       0.80       0.00 iv   3000
1 1  43 2   6000       0.60       0.00 ia   3000
1 1  44 3  18000       1.20       0.00 io   3000
1 1  45 2   9000       1.30       0.00 io   3000
1 1  46 2   9000       1.25       0.00 iv   3000
1 1  47 2  12000       1.00       0.00 io   3000
1 1  48 2  12000       1.20       0.00 ia   3000
1 1  49 2  18000       2.00       0.00 io   3000
1 1  50 2  21000       0.70       0.00 io   3000
1 1  51 2  21000       1.75       0.00 iv   3000
1 1  52 2  21000       1.00       0.00 ia   3000
1 1  53 1   3000       4.25       0.00 ma   3000
===== Instance number 55: =====
1 1   0 2      0      14.50       0.00 ao   1500
1 1   1 2      0      54.00       0.00 av   1500
1 1   2 2      0      38.00       0.00 aa   1500
1 1   3 2      0       1.30       0.00 vo   1500
1 1   4 2      0       4.20       0.00 vv   1500
1 1   5 2      0       3.40       0.00 va   1500
1 1   6 1      0      10.00       0.00 ao   1500
1 1   7 1      0      14.50       0.00 av   1500
1 1   8 1      0       0.90       0.00 vo   1500
1 1   9 1      0       1.20       0.00 vv   1500
1 1  10 3      0      15.00       0.00 ao   1500
1 1  11 3      0      45.00       0.00 av   1500
1 1  12 3      0       3.30       0.00 vo   1500
1 1  13 3      0       3.80       0.00 vv   1500
1 1  14 4      0      10.00       0.00 ao   1500
1 1  15 4      0      15.50       0.00 aa   1500
1 1  16 4      0       3.10       0.00 vo   1500
1 1  17 4      0       1.90       0.00 va   1500
1 1  18 2   1500       1.10       0.00 io   1500
1 1  19 2   1500       4.00       0.00 iv   1500
1 1  20 2   1500       2.50       0.00 ia   1500
1 1  21 2   3000       1.00       0.00 iv   1500
1 1  22 2   3000       0.60       0.00 ia   1500
1 1  23 2  30000       0.45       0.00 iv   1500
1 1  24 2  30000       1.15       0.00 ia   1500
1 1  25 2  24000       0.40       0.00 io   1500
1 1  26 1   1500       0.80       0.00 iv   1500
1 1  27 3   1500       1.10       0.00 io   1500
1 1  28 3   1500       2.80       0.00 iv   1500
1 1  29 4  31000       1.15       0.00 io   1500
1 1  30 3   7500       1.65       0.00 iv   1500
1 1  31 3  15000       1.25       0.00 io   1500
1 1  32 3  15000       0.50       0.00 iv   1500
1 1  33 3  30000       1.60       0.00 io   1500
1 1  34 3  32000       0.95       0.00 iv   1500
1 1  35 4   1500       0.50       0.00 io   1500
1 1  36 4   1500       1.20       0.00 ia   1500
1 1  37 4   7500       1.35       0.00 ia   1500
1 1  38 4  15000       1.05       0.00 io   1500
1 1  39 4  15000       0.60       0.00 ia   1500
1 1  40 2   1500       4.00       0.00 ma   1500
===== Instance number 56: =====
1 1   0 2      0      22.50       0.00 ao   3000
1 1   1 2      0      13.00       0.00 av   3000
1 1   2 2      0      13.00       0.00 aa   3000
1 1   3 2      0      13.00       0.00 vo   3000
1 1   4 2      0       9.00       0.00 vv   3000
1 1   5 2      0       6.00       0.00 va   3000
1 1   6 3      0      50.00       0.00 ao   3000
1 1   7 3      0      20.00       0.00 av   3000
1 1   8 3      0      15.00       0.00 vo   3000
1 1   9 3      0       7.50       0.00 vv   3000
1 1  10 1      0      10.50       0.00 ao   3000
1 1  11 1      0       8.50       0.00 av   3000
1 1  12 1      0       7.75       0.00 vo   3000
1 1  13 1      0       6.50       0.00 vv   3000
1 1  14 4      0      55.00       0.00 ao   3000
1 1  15 4      0      35.00       0.00 aa   3000
1 1  16 4      0       9.50       0.00 vo   3000
1 1  17 4      0       5.50       0.00 va   3000
1 1  18 1   9000       1.20       0.00 iv   3000
1 1  19 3  18000       4.50       0.00 io   3000
1 1  20 3  18000       6.50       0.00 iv   3000
1 1  21 3  21000       5.50       0.00 iv   3000
1 1  22 4   3000       8.00       0.00 io   3000
1 1  23 4   3000       4.50       0.00 ia   3000
1 1  24 4  18000       2.50       0.00 ia   3000
1 1  25 1  15000       6.00       0.00 io   3000
1 1  26 1  15000       4.50       0.00 iv   3000
1 1  27 1  18000       5.50       0.00 io   3000
1 1  28 1  18000       4.50       0.00 iv   3000
1 1  29 1  21000       2.75       0.00 io   3000
1 1  30 1  21000       2.50       0.00 iv   3000
1 1  31 2   3000       1.25       0.00 io   3000
1 1  32 2   3000       0.85       0.00 iv   3000
1 1  33 2   3000       0.70       0.00 ia   3000
1 1  34 2   9000       4.50       0.00 iv   3000
1 1  35 2   9000       4.50       0.00 ia   3000
1 1  36 2  12000       3.50       0.00 io   3000
1 1  37 2  15000       8.50       0.00 io   3000
1 1  38 1   3000       0.50       0.00 io   3000
1 1  39 1   3000       0.45       0.00 iv   3000
1 1  40 2  18000       4.00       0.00 io   3000
1 1  41 2  18000       2.00       0.00 iv   3000
1 1  42 2  18000       2.50       0.00 ia   3000
1 1  43 4  21000       4.50       0.00 io   3000
1 1  44 2  21000       3.50       0.00 io   3000
1 1  45 2  21000       5.00       0.00 iv   3000
1 1  46 2  21000       2.00       0.00 ia   3000
1 1  47 2  24000       5.00       0.00 iv   3000
1 1  48 3   3000       8.00       0.00 io   3000
1 1  49 3   3000       3.20       0.00 iv   3000
1 1  50 3  12000       2.50       0.00 io   3000
1 1  51 3  15000       3.50       0.00 io   3000
1 1  52 2  15000       8.50       0.00 ma   3000
===== Instance number 57: =====
1 1   0 1      0      13.50       0.00 ao   1500
1 1   1 1      0      12.00       0.00 av   1500
1 1   2 1      0       1.90       0.00 vo   1500
1 1   3 1      0       1.65       0.00 vv   1500
1 1   4 2      0      19.00       0.00 ao   1500
1 1   5 2      0      29.00       0.00 aa   1500
1 1   6 2      0       2.65       0.00 vo   1500
1 1   7 2      0       3.20       0.00 va   1500
1 1   8 3      0      65.00       0.00 ao   1500
1 1   9 3      0      21.00       0.00 av   1500
1 1  10 3      0       8.50       0.00 vo   1500
1 1  11 3      0       4.25       0.00 vv   1500
1 1  12 4      0      20.00       0.00 ao   1500
1 1  13 4      0      17.50       0.00 aa   1500
1 1  14 4      0       4.25       0.00 vo   1500
1 1  15 4      0       6.50       0.00 va   1500
1 1  16 1   1500       0.70       0.00 io   1500
1 1  17 1   1500       0.80       0.00 iv   1500
1 1  18 3  28000       0.70       0.00 io   1500
1 1  19 3  30000       0.30       0.00 iv   1500
1 1  20 4   1500       0.90       0.00 io   1500
1 1  21 4   1500       0.30       0.00 ia   1500
1 1  22 4   4500       0.70       0.00 ia   1500
1 1  23 4   7500       1.25       0.00 io   1500
1 1  24 4   7500       2.20       0.00 ia   1500
1 1  25 4   9000       1.00       0.00 io   1500
1 1  26 4   9000       1.10       0.00 ia   1500
1 1  27 4  30000       1.25       0.00 ia   1500
1 1  28 1   3000       0.35       0.00 io   1500
1 1  29 4  32000       1.00       0.00 io   1500
1 1  30 1   4500       0.45       0.00 iv   1500
1 1  31 1   6000       0.40       0.00 iv   1500
1 1  32 1   7500       0.95       0.00 io   1500
1 1  33 1   9000       0.60       0.00 io   1500
1 1  34 1  30000       0.35       0.00 iv   1500
1 1  35 2   1500       1.40       0.00 io   1500
1 1  36 2   1500       2.40       0.00 ia   1500
1 1  37 2   7500       1.45       0.00 io   1500
1 1  38 2   7500       1.20       0.00 ia   1500
1 1  39 2   9000       0.90       0.00 io   1500
1 1  40 2  30000       0.35       0.00 ia   1500
1 1  41 3   1500       4.50       0.00 io   1500
1 1  42 3   1500       0.90       0.00 iv   1500
1 1  43 3   7500       3.00       0.00 io   1500
1 1  44 3   7500       1.75       0.00 iv   1500
1 1  45 3   9000       1.60       0.00 iv   1500
1 1  46 3  15000       0.80       0.00 io   1500
1 1  47 3   1500       4.50       0.00 ma   1500
===== Instance number 58: =====
1 4   0 2      0       1.75       0.00 ao   3000
1 4   1 2      0       1.75       0.00 av   3000
1 4   2 2      0      90.00       0.00 aa   3000
1 4   3 2      0       0.60       0.00 vo   3000
1 4   4 2      0       0.40       0.00 vv   3000
1 4   5 2      0      14.00       0.00 va   3000
1 4   6 1      0      14.00       0.00 ao   3000
1 4   7 1      0      65.00       0.00 av   3000
1 4   8 1      0       2.75       0.00 vo   3000
1 4   9 1      0      10.50       0.00 vv   3000
1 4  10 1   6000       2.10       0.00 io   3000
1 4  11 1   6000       0.85       0.00 iv   3000
1 4  12 1   3000       1.40       0.00 io   3000
1 4  13 1   3000      10.50       0.00 iv   3000
1 4  14 1  27000       0.45       0.00 io   3000
1 4  15 2   6000       0.90       0.00 ia   3000
1 4  16 1  30000       0.90       0.00 iv   3000
1 4  17 2   3000      13.50       0.00 ia   3000
1 4  18 2   3000      13.50       0.00 ma   3000
===== Instance number 59: =====
1 1   0 3      0      24.00       0.00 ao   3000
1 1   1 3      0      15.00       0.00 aa   3000
1 1   2 3      0       6.25       0.00 vo   3000
1 1   3 3      0       4.50       0.00 va   3000
1 1   4 2      0      15.00       0.00 ao   3000
1 1   5 2      0      70.00       0.00 aa   3000
1 1   6 2      0       4.00       0.00 vo   3000
1 1   7 2      0      12.00       0.00 va   3000
1 1   8 4      0      19.00       0.00 ao   3000
1 1   9 4      0       4.50       0.00 aa   3000
1 1  10 4      0       6.50       0.00 vo   3000
1 1  11 4      0       1.40       0.00 va   3000
1 1  12 1      0      10.00       0.00 ao   3000
1 1  13 1      0      57.50       0.00 av   3000
